emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
fear,attention,16,0.1,0.2807611737932478,0.028076117379324778,-8.210535826534032,-8.17186223268509,0.038673593848942645,1.3774551988951946,,,,,480
fear,attention,17,0.1,0.29693485441662015,0.029693485441662018,-8.210535826534032,-8.163553519546985,0.046982306987047195,1.5822429158527735,,,,,480
fear,attention,18,0.1,0.3229855128696987,0.032298551286969866,-8.210535826534032,-8.153846595684687,0.05668923084934541,1.755163268645285,,,,,480
fear,attention,19,0.1,0.3499829428536551,0.034998294285365515,-8.210535826534032,-8.141097548852365,0.06943827768166777,1.9840474828712804,,,,,480
fear,attention,20,0.1,0.3824343000139509,0.038243430001395094,-8.210535826534032,-8.130922748645146,0.07961307788888661,2.0817452275065906,,,,,480
fear,attention,21,0.1,0.3979862758091518,0.03979862758091518,-8.210535826534032,-8.121627251058817,0.08890857547521591,2.233960839339361,,,,,480
fear,attention,22,0.1,0.44934290931338355,0.044934290931338355,-8.210535826534032,-8.106077371289333,0.10445845524469988,2.3246935264721804,,,,,480
fear,attention,23,0.1,0.5047627403622582,0.05047627403622582,-8.210535826534032,-8.09471572463711,0.11582010189692227,2.2945453900539583,,,,,480
fear,attention,24,0.1,0.556824457077753,0.0556824457077753,-8.210535826534032,-8.084721722453832,0.12581410408020055,2.2594931397316893,,,,,480
fear,attention,25,0.1,0.6123204912458148,0.06123204912458148,-8.210535826534032,-8.08140737488866,0.12912845164537323,2.1088376673896887,,,,,480
fear,attention,26,0.1,0.7091385977608817,0.07091385977608818,-8.210535826534032,-8.07510597333312,0.13542985320091283,1.9097797472671083,,,,,480
fear,attention,27,0.1,0.7923965454101562,0.07923965454101563,-8.210535826534032,-8.075794104735056,0.13474172179897614,1.7004329786575711,,,,,480
fear,mlp,0,0.1,0.028173367182413738,0.002817336718241374,-8.210535826534032,-8.210546664893627,-1.0838359594700364e-05,-0.0038470231564886707,,,,,480
fear,mlp,1,0.1,0.03440512929643903,0.0034405129296439033,-8.210535826534032,-8.210586704313755,-5.0877779722569016e-05,-0.014787847266667566,,,,,480
fear,mlp,2,0.1,0.047152962003435404,0.004715296200343541,-8.210535826534032,-8.210303068657716,0.00023275787631682476,0.0493623022663702,,,,,480
fear,mlp,3,0.1,0.05883604004269555,0.005883604004269555,-8.210535826534032,-8.210375572741032,0.0001602537930001091,0.02723735195023624,,,,,480
fear,mlp,4,0.1,0.07728308723086402,0.007728308723086403,-8.210535826534032,-8.210188612590233,0.00034721394379921833,0.0449275457593979,,,,,480
fear,mlp,5,0.1,0.09360138575236003,0.009360138575236003,-8.210535826534032,-8.210299367209275,0.00023645932475702125,0.025262374360847457,,,,,480
fear,mlp,6,0.1,0.09779841559273857,0.009779841559273857,-8.210535826534032,-8.20943003843228,0.0011057881017517701,0.11306809983063505,,,,,480
fear,mlp,7,0.1,0.11729521978469122,0.011729521978469123,-8.210535826534032,-8.208711544921,0.0018242816130324968,0.15552906728690002,,,,,480
fear,mlp,8,0.1,0.11951537359328497,0.011951537359328497,-8.210535826534032,-8.208514597763617,0.0020212287704151066,0.16911872587148657,,,,,480
fear,mlp,9,0.1,0.1384358179001581,0.01384358179001581,-8.210535826534032,-8.20600822965304,0.004527596880992135,0.3270538614693997,,,,,480
fear,mlp,10,0.1,0.14277108510335287,0.014277108510335288,-8.210535826534032,-8.204295894503593,0.006239932030439377,0.43705852805715184,,,,,480
fear,mlp,11,0.1,0.1538222176688058,0.015382221766880581,-8.210535826534032,-8.20430781642596,0.0062280101080727235,0.4048836509094047,,,,,480
fear,mlp,12,0.1,0.16940902528308688,0.01694090252830869,-8.210535826534032,-8.200875417888165,0.00966040864586759,0.5702416757150215,,,,,480
fear,mlp,13,0.1,0.19886348361060732,0.019886348361060735,-8.210535826534032,-8.19523661583662,0.015299210697412136,0.7693323288738807,,,,,480
fear,mlp,14,0.1,0.2291873296101888,0.022918732961018883,-8.210535826534032,-8.18426785270373,0.026267973830302438,1.1461355160854696,,,,,480
fear,mlp,15,0.1,0.2604990913754418,0.02604990913754418,-8.210535826534032,-8.175532121459643,0.03500370507438966,1.3437169738124308,,,,,480
fear,mlp,16,0.1,0.29472378322056364,0.029472378322056365,-8.210535826534032,-8.164515708883604,0.04602011765042846,1.5614660326203873,,,,,480
fear,mlp,17,0.1,0.3170248667399089,0.031702486673990886,-8.210535826534032,-8.154798753807942,0.05573707272609063,1.758129363770635,,,,,480
fear,mlp,18,0.1,0.3383351280575707,0.033833512805757075,-8.210535826534032,-8.143754108498493,0.06678171803553923,1.9738334124198809,,,,,480
fear,mlp,19,0.1,0.37498555864606586,0.03749855586460659,-8.210535826534032,-8.131763442605735,0.07877238392829788,2.100677802439001,,,,,480
fear,mlp,20,0.1,0.39758555094401044,0.039758555094401044,-8.210535826534032,-8.121918979038794,0.08861684749523846,2.228874949927892,,,,,480
fear,mlp,21,0.1,0.43079367138090585,0.04307936713809059,-8.210535826534032,-8.109036464740832,0.1014993617932003,2.356101506037562,,,,,480
fear,mlp,22,0.1,0.4785931905110677,0.04785931905110677,-8.210535826534032,-8.099494186043739,0.11104164049029386,2.32016758056498,,,,,480
fear,mlp,23,0.1,0.5382461547851562,0.05382461547851563,-8.210535826534032,-8.088549580176672,0.12198624635736088,2.266365403131441,,,,,480
fear,mlp,24,0.1,0.5975563412620908,0.05975563412620908,-8.210535826534032,-8.08474552979072,0.12579029674331288,2.1050784345729285,,,,,480
fear,mlp,25,0.1,0.6637131827218192,0.06637131827218193,-8.210535826534032,-8.0812010700504,0.12933475648363313,1.948654326154027,,,,,480
fear,mlp,26,0.1,0.7567894345238095,0.07567894345238096,-8.210535826534032,-8.078979420661927,0.1315564058721055,1.7383488705135528,,,,,480
fear,mlp,27,0.1,1.6176143827892484,0.16176143827892486,-8.210535826534032,-7.975026082371672,0.2355097441623606,1.455907827403659,,,,,480
disgust,attention,0,0.1,0.024746809686933244,0.0024746809686933247,-0.49719873770287165,-0.4970948202359049,0.00010391746696675197,0.04199226820806006,,,,,475
disgust,attention,1,0.1,0.03355450857253302,0.003355450857253302,-0.49719873770287165,-0.4971684102949343,3.0327407937347228e-05,0.009038251259675004,,,,,475
disgust,attention,2,0.1,0.04446781249273391,0.004446781249273391,-0.49719873770287165,-0.497216375093711,-1.7637390839375655e-05,-0.003966327518867186,,,,,475
disgust,attention,3,0.1,0.05272324879964193,0.005272324879964194,-0.49719873770287165,-0.49715402527859337,4.471242427828148e-05,0.008480589739110526,,,,,475
disgust,attention,4,0.1,0.07425630660284133,0.007425630660284133,-0.49719873770287165,-0.49711812866361516,8.06090392564962e-05,0.01085551422421699,,,,,475
disgust,attention,5,0.1,0.09585160300845191,0.009585160300845191,-0.49719873770287165,-0.4971702352009322,2.850250193947579e-05,0.0029736072266796122,,,,,475
disgust,attention,6,0.1,0.10027883166358584,0.010027883166358584,-0.49719873770287165,-0.49705775075837183,0.0001409869444998213,0.014059492134172695,,,,,475
disgust,attention,7,0.1,0.12613108044578916,0.012613108044578917,-0.49719873770287165,-0.49638289043777867,0.0008158472650929838,0.06468249238883139,,,,,475
disgust,attention,8,0.1,0.13033072153727213,0.013033072153727213,-0.49719873770287165,-0.49668169670983364,0.0005170409930380093,0.03967145941796581,,,,,475
disgust,attention,9,0.1,0.13836706252325148,0.01383670625232515,-0.49719873770287165,-0.49639371655489267,0.0008050211479789793,0.05818011406028814,,,,,475
disgust,attention,10,0.1,0.1499653316679455,0.014996533166794552,-0.49719873770287165,-0.4963479051464482,0.0008508325564234309,0.0567352832124795,,,,,475
disgust,attention,11,0.1,0.15608846573602586,0.015608846573602586,-0.49719873770287165,-0.49573997268551273,0.0014587650173589206,0.09345757935925637,,,,,475
disgust,attention,12,0.1,0.1668252490815662,0.01668252490815662,-0.49719873770287165,-0.49446977022447086,0.00272896747840079,0.16358240095098017,,,,,475
disgust,attention,13,0.1,0.19299743289039248,0.01929974328903925,-0.49719873770287165,-0.48896925226638194,0.008229485436489714,0.4264038807792548,,,,,475
disgust,attention,14,0.1,0.21573316483270555,0.021573316483270558,-0.49719873770287165,-0.48476255401184687,0.012436183691024782,0.5764613753600963,,,,,475
disgust,attention,15,0.1,0.25008533114478704,0.025008533114478704,-0.49719873770287165,-0.47554892750162825,0.021649810201243402,0.8656969244113415,,,,,475
disgust,attention,16,0.1,0.2807611737932478,0.028076117379324778,-0.49719873770287165,-0.46968680861749146,0.027511929085380193,0.979905045761062,,,,,475
disgust,attention,17,0.1,0.29693485441662015,0.029693485441662018,-0.49719873770287165,-0.45995378412698446,0.037244953575887196,1.2543139689364302,,,,,475
disgust,attention,18,0.1,0.3229855128696987,0.032298551286969866,-0.49719873770287165,-0.45006760380770033,0.04713113389517132,1.459233681300911,,,,,475
disgust,attention,19,0.1,0.3499829428536551,0.034998294285365515,-0.49719873770287165,-0.43613704668848136,0.061061691014390296,1.7447047709385983,,,,,475
disgust,attention,20,0.1,0.3824343000139509,0.038243430001395094,-0.49719873770287165,-0.42362076235444923,0.07357797534842242,1.9239376631682448,,,,,475
disgust,attention,21,0.1,0.3979862758091518,0.03979862758091518,-0.49719873770287165,-0.41551510701054023,0.08168363069233142,2.0524233034483217,,,,,475
disgust,attention,22,0.1,0.44934290931338355,0.044934290931338355,-0.49719873770287165,-0.39933632665558866,0.097862411047283,2.1779004190100877,,,,,475
disgust,attention,23,0.1,0.5047627403622582,0.05047627403622582,-0.49719873770287165,-0.3844147240174444,0.11278401368542723,2.234396572228853,,,,,475
disgust,attention,24,0.1,0.556824457077753,0.0556824457077753,-0.49719873770287165,-0.3766539452264183,0.12054479247645333,2.1648616712900757,,,,,475
disgust,attention,25,0.1,0.6123204912458148,0.06123204912458148,-0.49719873770287165,-0.3698700182061446,0.12732871949672703,2.0794456712965235,,,,,475
disgust,attention,26,0.1,0.7091385977608817,0.07091385977608818,-0.49719873770287165,-0.3652419332767788,0.13195680442609287,1.8608041480572193,,,,,475
disgust,attention,27,0.1,0.7923965454101562,0.07923965454101563,-0.49719873770287165,-0.3703842187555213,0.12681451894735035,1.6003921228822278,,,,,475
disgust,mlp,0,0.1,0.028173367182413738,0.002817336718241374,-0.49719873770287165,-0.4970849502400348,0.00011378746283685626,0.04038830790090443,,,,,475
disgust,mlp,1,0.1,0.03440512929643903,0.0034405129296439033,-0.49719873770287165,-0.4971751962523711,2.3541450500541572e-05,0.006842424656424162,,,,,475
disgust,mlp,2,0.1,0.047152962003435404,0.004715296200343541,-0.49719873770287165,-0.4971971613482425,1.576354629162502e-06,0.0003343065975468633,,,,,475
disgust,mlp,3,0.1,0.05883604004269555,0.005883604004269555,-0.49719873770287165,-0.4971467888668964,5.1948835975257346e-05,0.00882942426743194,,,,,475
disgust,mlp,4,0.1,0.07728308723086402,0.007728308723086403,-0.49719873770287165,-0.4970985184531463,0.000100219249725364,0.01296781136938589,,,,,475
disgust,mlp,5,0.1,0.09360138575236003,0.009360138575236003,-0.49719873770287165,-0.49717909401968907,1.9643683182579696e-05,0.0020986530300470905,,,,,475
disgust,mlp,6,0.1,0.09779841559273857,0.009779841559273857,-0.49719873770287165,-0.49702870409739647,0.00017003360547518387,0.017386130894313657,,,,,475
disgust,mlp,7,0.1,0.11729521978469122,0.011729521978469123,-0.49719873770287165,-0.4963312059954593,0.0008675317074123279,0.0739613864064351,,,,,475
disgust,mlp,8,0.1,0.11951537359328497,0.011951537359328497,-0.49719873770287165,-0.49663174579018043,0.0005669919126912171,0.047440918740773094,,,,,475
disgust,mlp,9,0.1,0.1384358179001581,0.01384358179001581,-0.49719873770287165,-0.4966612569595638,0.0005374807433078388,0.03882526584958509,,,,,475
disgust,mlp,10,0.1,0.14277108510335287,0.014277108510335288,-0.49719873770287165,-0.4959040619825062,0.0012946757203654569,0.09068192760657615,,,,,475
disgust,mlp,11,0.1,0.1538222176688058,0.015382221766880581,-0.49719873770287165,-0.49610217329702877,0.0010965644058428814,0.07128777769957076,,,,,475
disgust,mlp,12,0.1,0.16940902528308688,0.01694090252830869,-0.49719873770287165,-0.49203753465100336,0.0051612030518682905,0.3046592732142686,,,,,475
disgust,mlp,13,0.1,0.19886348361060732,0.019886348361060735,-0.49719873770287165,-0.4867624206919419,0.01043631701092973,0.5247980585196315,,,,,475
disgust,mlp,14,0.1,0.2291873296101888,0.022918732961018883,-0.49719873770287165,-0.4789410674571991,0.01825767024567254,0.7966265097082781,,,,,475
disgust,mlp,15,0.1,0.2604990913754418,0.02604990913754418,-0.49719873770287165,-0.4715351100030698,0.02566362769980185,0.9851714861766789,,,,,475
disgust,mlp,16,0.1,0.29472378322056364,0.029472378322056365,-0.49719873770287165,-0.46059940175006264,0.03659933595280901,1.2418182052657425,,,,,475
disgust,mlp,17,0.1,0.3170248667399089,0.031702486673990886,-0.49719873770287165,-0.4507652737592396,0.04643346394363207,1.4646631483872419,,,,,475
disgust,mlp,18,0.1,0.3383351280575707,0.033833512805757075,-0.49719873770287165,-0.4378551077842712,0.05934362991860043,1.7539896096305607,,,,,475
disgust,mlp,19,0.1,0.37498555864606586,0.03749855586460659,-0.49719873770287165,-0.4243904676249153,0.07280827007795637,1.9416286414026207,,,,,475
disgust,mlp,20,0.1,0.39758555094401044,0.039758555094401044,-0.49719873770287165,-0.41581181441482745,0.0813869232880442,2.0470292015090212,,,,,475
disgust,mlp,21,0.1,0.43079367138090585,0.04307936713809059,-0.49719873770287165,-0.40359565173324785,0.0936030859696238,2.1728055026802,,,,,475
disgust,mlp,22,0.1,0.4785931905110677,0.04785931905110677,-0.49719873770287165,-0.3894424742146542,0.10775626348821743,2.2515210334093863,,,,,475
disgust,mlp,23,0.1,0.5382461547851562,0.05382461547851563,-0.49719873770287165,-0.3799878180968134,0.11721091960605823,2.177645275568082,,,,,475
disgust,mlp,24,0.1,0.5975563412620908,0.05975563412620908,-0.49719873770287165,-0.3728251965736088,0.12437354112926285,2.0813692791975926,,,,,475
disgust,mlp,25,0.1,0.6637131827218192,0.06637131827218193,-0.49719873770287165,-0.36847384540658246,0.1287248922962892,1.9394656554567997,,,,,475
disgust,mlp,26,0.1,0.7567894345238095,0.07567894345238096,-0.49719873770287165,-0.37383171561517214,0.12336702208769951,1.6301366861090634,,,,,475
disgust,mlp,27,0.1,1.6176143827892484,0.16176143827892486,-0.49719873770287165,-0.2754474152703034,0.22175132243256823,1.3708540477378977,,,,,475
surprise,attention,0,0.1,0.024746809686933244,0.0024746809686933247,-1.6998201338075725,-1.6996809560685904,0.00013917773898208807,0.05624067940182866,,,,,467
surprise,attention,1,0.1,0.03355450857253302,0.003355450857253302,-1.6998201338075725,-1.6997721458783241,4.798792924831652e-05,0.014301484745211968,,,,,467
surprise,attention,2,0.1,0.04446781249273391,0.004446781249273391,-1.6998201338075725,-1.6998305103125357,-1.0376504963272026e-05,-0.0023334867135565884,,,,,467
surprise,attention,3,0.1,0.05272324879964193,0.005272324879964194,-1.6998201338075725,-1.699879076228152,-5.8942420579466415e-05,-0.011179588117465689,,,,,467
surprise,attention,4,0.1,0.07425630660284133,0.007425630660284133,-1.6998201338075725,-1.6999560526913187,-0.00013591888374619998,-0.01830401887251947,,,,,467
surprise,attention,5,0.1,0.09585160300845191,0.009585160300845191,-1.6998201338075725,-1.7002849679687548,-0.0004648341611823703,-0.04849518908321049,,,,,467
surprise,attention,6,0.1,0.10027883166358584,0.010027883166358584,-1.6998201338075725,-1.6993892097115773,0.000430924095995211,0.04297258841635388,,,,,467
surprise,attention,7,0.1,0.12613108044578916,0.012613108044578917,-1.6998201338075725,-1.6993677291931382,0.0004524046144342986,0.03586781408954481,,,,,467
surprise,attention,8,0.1,0.13033072153727213,0.013033072153727213,-1.6998201338075725,-1.7002447258353999,-0.00042459202782740846,-0.032578046282509314,,,,,467
surprise,attention,9,0.1,0.13836706252325148,0.01383670625232515,-1.6998201338075725,-1.7003718031295108,-0.0005516693219382862,-0.03986998870092964,,,,,467
surprise,attention,10,0.1,0.1499653316679455,0.014996533166794552,-1.6998201338075725,-1.6996239132748425,0.00019622053272994044,0.013084392942524448,,,,,467
surprise,attention,11,0.1,0.15608846573602586,0.015608846573602586,-1.6998201338075725,-1.6995605002506387,0.00025963355693381374,0.01663374392909349,,,,,467
surprise,attention,12,0.1,0.1668252490815662,0.01668252490815662,-1.6998201338075725,-1.6958269151426228,0.003993218664949616,0.23936536507115921,,,,,467
surprise,attention,13,0.1,0.19299743289039248,0.01929974328903925,-1.6998201338075725,-1.687455666971411,0.012364466836161547,0.6406544714604365,,,,,467
surprise,attention,14,0.1,0.21573316483270555,0.021573316483270558,-1.6998201338075725,-1.6822645659109765,0.01755556789659596,0.8137630535485706,,,,,467
surprise,attention,15,0.1,0.25008533114478704,0.025008533114478704,-1.6998201338075725,-1.667597976371614,0.032222157435958465,1.2884465189724954,,,,,467
surprise,attention,16,0.1,0.2807611737932478,0.028076117379324778,-1.6998201338075725,-1.6578169453578027,0.0420031884497698,1.4960469028634602,,,,,467
surprise,attention,17,0.1,0.29693485441662015,0.029693485441662018,-1.6998201338075725,-1.6525683401738807,0.04725179363369181,1.591318531013347,,,,,467
surprise,attention,18,0.1,0.3229855128696987,0.032298551286969866,-1.6998201338075725,-1.6421704671367587,0.057649666670813726,1.784899457520598,,,,,467
surprise,attention,19,0.1,0.3499829428536551,0.034998294285365515,-1.6998201338075725,-1.6335573525704459,0.06626278123712659,1.8933145911866418,,,,,467
surprise,attention,20,0.1,0.3824343000139509,0.038243430001395094,-1.6998201338075725,-1.6191783969228732,0.08064173688469922,2.1086428932174095,,,,,467
